condition_mean,condition_type,values
85,Automated,80.4223116936096
85,Automated,81.57533120048096
85,Automated,83.36979101858783
85,Automated,85.69580218869349
85,Automated,83.81387768927112
85,Automated,94.90777581433487
85,Automated,86.65629012892535
85,Automated,90.01592873242177
85,Automated,85.74882581978204
85,Automated,82.6598456520032
85,Automated,86.73671358231358
85,Automated,92.17376839746808
85,Automated,87.73050373728675
85,Automated,92.61518017864043
85,Automated,79.223049587704935
85,Automated,85.83869606220377
85,Automated,93.71217987222914
85,Automated,85.11595198351553
85,Automated,81.80957720873184
85,Automated,91.06703597457147
85,Automated,88.21075628933055
85,Automated,88.57351411698295
85,Automated,85.9017635393983
85,Automated,85.97665040549002
85,Automated,82.56850494901158
85,Automated,89.36733574546027
85,Automated,90.52391617939195
85,Automated,86.17200836938478
85,Automated,77.4331673060933
85,Automated,91.12609058262554
85,Automated,85.31603823370034
85,Automated,87.824984419072507
85,Automated,84.12187542089897
85,Automated,87.9185955888032
85,Automated,84.7478062258624
85,Automated,78.27070434600923
85,Automated,88.17404028204109
85,Automated,89.06653330394896
85,Automated,80.84442212020691
85,Automated,88.64437361125
85,Automated,81.96794216862132
85,Automated,85.6930423650995
85,Automated,79.95878616208854
85,Automated,93.00620605720901
85,Automated,79.79776733828528
85,Automated,83.22458152688044
85,Automated,81.1559315635979
85,Automated,83.80440452825918
85,Automated,87.22500262419055
85,Automated,73.80174653284276
85,Automated,87.16655247869105
85,Automated,86.89332098657698
85,Automated,85.97104263934982
85,Automated,91.87609964764631
85,Automated,84.47471817046697
85,Automated,83.52351472134234
85,Automated,83.84733423553574
85,Automated,74.61806195393605
85,Automated,77.50584093580646
85,Automated,87.93098953117247
85,Automated,79.28859848255615
85,Automated,75.3441939185696
85,Automated,89.08834615293165
85,Automated,79.98511143168932
85,Automated,86.46429706118582
85,Automated,84.81728613460024
85,Automated,86.4523899226008
85,Automated,81.01729121946478
85,Automated,88.73989355978591
85,Automated,94.43037647430444
85,Automated,88.83852603318854
85,Automated,90.09877736757649
85,Automated,82.65615605722256
85,Automated,81.54893653282359
85,Automated,88.78634162358487
85,Automated,79.16574547168855
85,Automated,82.5347493779014
85,Automated,75.19542666526286
85,Automated,88.19081337050785
85,Automated,75.43601577099528
85,Automated,86.34795455675383
85,Automated,82.62733033242864
85,Automated,90.1005165925881
85,Automated,84.14190289143446
85,Automated,80.49704124156781
85,Automated,86.6255171288393
85,Automated,81.57851846489817
85,Automated,93.69412068468812
85,Automated,75.93903265338211
85,Automated,86.5506741813665
85,Automated,86.772360852430225
85,Automated,90.27134458009736
85,Automated,77.14769176068657
85,Automated,93.38562513324908
85,Automated,85.96100493417934
85,Automated,78.36143178023363
85,Automated,89.89403123350489
85,Automated,96.98568874655243
85,Automated,78.57462624890275
85,Automated,88.07051118771622
85,Automated,84.79201722071141
85,Automated,81.13933650879697
85,Automated,84.62548542764203
85,Automated,88.80988226219365
85,Automated,89.78826760480767
85,Automated,87.5251478269462
85,Automated,87.60312858063908
85,Automated,82.3647535659222
85,Automated,82.52527319462078
85,Automated,89.25756763065338
85,Automated,75.65031250266065
85,Automated,94.10383797708413
85,Automated,80.54713018314091
85,Automated,80.6974956750192
85,Automated,91.86533235588165
85,Automated,84.73293083592174
85,Automated,80.9507747440895
85,Automated,80.11565962293511
85,Automated,89.23799754161142
85,Automated,86.25432824422803
85,Automated,77.91155179751489
85,Automated,83.37769080874138
85,Automated,90.67479184607055
85,Automated,84.62945022800771
85,Automated,92.73724535273857
85,Automated,90.21866619613667
85,Automated,87.74176073303843
85,Automated,82.8446204402032
85,Automated,87.63529953044649
85,Automated,77.35416380194907
85,Automated,88.78672121989227
85,Automated,86.2168746709386
85,Automated,85.69490812617236
85,Automated,81.73987660015159
85,Automated,81.83851973487242
85,Automated,81.1501663346473
85,Automated,81.79349439657416
85,Automated,79.7417327310209
85,Automated,86.83569625872822
85,Automated,90.46599559385537
85,Automated,86.17684113784
85,Automated,84.36131091162284
85,Automated,76.54814019517795
85,Automated,82.7733044008901
85,Automated,78.32321180843
85,Automated,87.15045985886796
85,Automated,96.02948380645603
85,Automated,82.63020555540396
85,Automated,92.25371265913591
85,Automated,84.94347429560607
85,Automated,89.57071796387035
85,Automated,76.79694507100065
85,Automated,82.75484031702064
85,Automated,78.12161937198823
85,Automated,87.468210992881
85,Automated,85.31229398950511
85,Automated,90.62742726939719
85,Automated,78.89383759421115
85,Automated,81.02684537090698
85,Automated,87.01911445194693
85,Automated,87.56676913210013
85,Automated,73.2200150486624
85,Automated,89.36143947619317
85,Automated,95.76508046326377
85,Automated,90.79616391351962
85,Automated,87.35147206053733
85,Automated,88.78091670947283
85,Automated,78.72038289451619
85,Automated,86.37093794245285
85,Automated,84.00209507995254
85,Automated,81.23400504124196
85,Automated,79.90419106017167
85,Automated,85.71244835205182
85,Automated,86.79606887464044
85,Automated,89.88663288296475
85,Automated,82.40521006624515
85,Automated,79.06996412770401
85,Automated,86.92910409724361
85,Automated,83.9810252057575
85,Automated,85.73155906902686
85,Automated,88.54895918058362
85,Automated,81.17614870628371
85,Automated,79.02020267204466
85,Automated,95.0877889204417
85,Automated,87.37172192847379
85,Automated,76.66197072010749
85,Automated,80.50946825036885
85,Automated,73.87720387316138
85,Automated,86.2611079383385
85,Automated,73.03114165389565
85,Automated,80.67032034981649
85,Automated,88.4443380266815
85,Automated,84.83579730012785
85,Automated,98.4996794295793
85,Automated,76.76162426422603
85,Automated,89.28016764601053
85,Automated,83.38087870620447
85,Automated,90.53081818685109
85,Automated,98.832736119696
85,Automated,84.77665025583096
85,Automated,91.55733685404812
85,Automated,79.44002906901667
85,Automated,87.95189679258988
85,Automated,76.2172043813421
85,Automated,91.3223141618945
85,Automated,92.88152244127231
85,Automated,92.82863064460498
85,Automated,93.08687050608279
85,Automated,86.5375940508695
85,Automated,91.89614670029123
85,Automated,84.36738658301289
85,Automated,89.0462372934785
85,Automated,91.02889690065895
85,Automated,82.35473612614449
85,Automated,87.53617901860079
85,Automated,84.73492449499649
85,Automated,92.30545337044391
85,Automated,87.9298874740727
85,Automated,84.655382691569
85,Automated,85.87222956074908
85,Automated,84.27146300194661
85,Automated,84.24019651163407
85,Automated,96.70478612816132
85,Automated,85.36641358669601
85,Automated,89.52140416430908
85,Automated,97.88354081228954
85,Automated,76.40626418590135
85,Automated,83.26776660054539
85,Automated,80.54419040476888
85,Automated,91.95604095157614
85,Automated,80.9816838347729
85,Automated,69.30594949833905
85,Automated,85.69564827837749
85,Automated,82.1920046177264
85,Automated,94.97106399829792
85,Automated,99.06172834978344
85,Automated,85.29111875121836
85,Automated,78.00161517455157
85,Automated,86.45697762614695
85,Automated,91.86772714102007
85,Automated,91.21252686778142
85,Automated,84.70743750408344
85,Automated,90.91216909906501
85,Automated,78.18446743242073
85,Automated,92.20999202437974
85,Automated,86.60883888324028
85,Automated,79.36884487712712
85,Automated,80.22684814099031
85,Automated,87.7385435207421
85,Automated,78.80623694421087
85,Automated,86.5203166449148
85,Automated,83.43144617296325
85,Automated,90.49971352139266
85,Automated,79.99570814753687
85,Automated,84.74920782563808
85,Automated,76.57897457998703
85,Automated,82.43678796714589
85,Automated,86.16137388933379
85,Automated,89.18629171993561
85,Automated,78.6223266756343
85,Automated,87.7554480105423
85,Automated,88.36230766976925
85,Automated,86.1373071428597
85,Automated,90.56601610049418
85,Automated,86.12840793193122
85,Automated,86.56416575920164
85,Automated,83.7039322148034
85,Automated,81.78149678818048
85,Automated,88.52826900766787
85,Automated,73.12303164025249
85,Automated,88.7476767347973
85,Automated,81.49654325385762
85,Automated,88.34457945885218
85,Automated,84.38290646735585
85,Automated,86.65435235669285
85,Automated,82.90673172470544
85,Automated,85.66883214284127
85,Automated,83.33890024343233
85,Automated,93.07782893662052
85,Automated,81.11431427386265
85,Automated,85.11409035471863
85,Automated,84.1663496760696
85,Automated,82.79533391715565
85,Automated,91.51328526189764
85,Automated,84.12319357149372
85,Automated,80.1199113052402
85,Automated,84.36177553824413
85,Automated,80.9252716073162
85,Automated,85.35665061274108
85,Automated,81.0379322963452
85,Automated,93.24857569211159
85,Automated,84.67732947950279
85,Automated,89.55005389563394
85,Automated,89.41506292982987
85,Automated,87.8511394001548
85,Automated,86.65231681733788
85,Automated,90.72303957650259
85,Automated,79.98488590621449
85,Automated,87.85171015175725
85,Automated,84.14304591482532
85,Automated,87.3579282585748
85,Automated,83.34901215964096
85,Automated,78.95541724061407
85,Automated,86.27348600619727
85,Automated,79.30217848807611
85,Automated,86.14371355659758
85,Automated,82.69691834103001
85,Automated,88.57295959330365
85,Automated,87.57384591259573
85,Automated,91.98865032724883
85,Automated,96.64831320583038
85,Automated,91.33428133850886
85,Automated,80.7817456395464
85,Automated,73.42821990856967
85,Automated,85.4449791977234
85,Automated,86.8360413649807
85,Automated,92.79185508247038
85,Automated,83.07247696802766
85,Automated,81.52543744906265
85,Automated,85.74114456880591
85,Automated,76.98487730412216
85,Automated,75.3898905544421
85,Automated,89.52793515907014
85,Automated,87.42290632708378
85,Automated,87.26611489306224
85,Automated,87.2049328264878
85,Automated,81.82426586284315
85,Automated,90.51841113324359
85,Automated,93.0228927725069
85,Automated,79.93602194822373
85,Automated,82.21464287481426
85,Automated,85.87530023025435
85,Automated,84.85832543278944
85,Automated,83.51834086878601
85,Automated,88.35560353734576
85,Automated,81.40560559392698
85,Automated,80.36162108205698
85,Automated,91.10013423133904
85,Automated,83.9280607180522
85,Automated,77.70443336473666
85,Automated,95.16796810812411
85,Automated,92.90161314656815
85,Automated,79.36435354011586
85,Automated,79.75214928640342
85,Automated,82.93063255456086
85,Automated,83.67134602836458
85,Automated,84.07021228827774
85,Automated,83.17167907782834
85,Automated,73.90967761928346
85,Automated,91.61306977200788
85,Automated,86.76553047599116
85,Automated,81.43820801669642
85,Automated,86.14546830248558
85,Automated,83.60399836466013
85,Automated,90.55868133862386
85,Automated,84.78026673243119
85,Automated,74.22013507950852
85,Automated,86.7704298364486
85,Automated,77.22015346750253
85,Automated,85.8832586732044
85,Automated,77.99228681789648
85,Automated,77.10293066004014
85,Automated,78.82188539103436
85,Automated,94.54697194314599
85,Automated,83.72416122151692
85,Automated,74.71155539717505
85,Automated,90.78012822109882
85,Automated,84.08074068338175
85,Automated,89.58439866631012
85,Automated,83.99585515528155
85,Automated,84.28189567266669
85,Automated,86.26933634687462
85,Automated,91.23689708556002
85,Automated,88.31611667731266
85,Automated,82.4582300687907
85,Automated,93.43270567894312
85,Automated,87.3397530106145
85,Automated,93.07796856627958
85,Automated,81.42618008735509
85,Automated,80.76981599926249
85,Automated,86.25090984494523
85,Automated,87.2602836415952
85,Automated,84.99837913116002
85,Automated,72.38455903724525
85,Automated,93.18603495436427
85,Automated,79.99192913615546
85,Automated,79.93875373589552
85,Automated,93.33614496903076
85,Automated,86.2154149942817
85,Automated,97.81320776614992
85,Automated,81.69283660852759
85,Automated,85.56409017514922
85,Automated,83.94330733211252
85,Automated,79.51634129399652
85,Automated,80.66733903700609
85,Automated,89.50512795019245
85,Automated,83.75937666241732
85,Automated,77.9380306915766
85,Automated,88.41426519889619
85,Automated,80.20179137406696
85,Automated,81.49494325041486
85,Automated,87.19694955391378
85,Automated,89.82682219260214
85,Automated,90.22632857374977
85,Automated,80.89763989374876
85,Automated,77.00336649315427
85,Automated,90.87525583816222
85,Automated,87.66915245730596
85,Automated,87.18538654084682
85,Automated,88.21016925915879
85,Automated,84.32227472034279
85,Automated,86.4045986086874
85,Automated,81.36750520728359
85,Automated,79.70011338595195
85,Automated,81.09183028471193
85,Automated,96.29156825758838
85,Automated,84.68923625531843
85,Automated,82.89940009562608
85,Automated,77.4524533162276
85,Automated,89.20428849277134
85,Automated,82.01242603181831
85,Automated,88.30603237988284
85,Automated,89.95882502356267
85,Automated,88.19870380552082
85,Automated,91.91587679720118
85,Automated,90.16987169163966
85,Automated,80.35016917377982
85,Automated,81.96664385738607
85,Automated,89.17338799273348
85,Automated,74.25913314499644
85,Automated,92.64707591887816
85,Automated,80.19947224225392
85,Automated,92.28273103185721
85,Automated,85.07731678026882
85,Automated,85.68940385523878
85,Automated,88.1948199682115
85,Automated,82.16382987775056
85,Automated,77.63743549405127
85,Automated,85.93817201831156
85,Automated,89.93553423321504
85,Automated,85.73516289565869
85,Automated,88.70320686915197
85,Automated,83.38474581030003
85,Automated,96.53377386300116
85,Automated,94.99748366470004
85,Automated,85.77182484873899
85,Automated,92.96311681979121
85,Automated,82.85994615396262
85,Automated,79.18077314164088
85,Automated,84.68944013033254
85,Automated,90.42807871536041
85,Automated,83.28514879592147
85,Automated,86.43979432405548
85,Automated,84.45044800138697
85,Automated,84.95243634857718
85,Automated,89.69529166416882
85,Automated,84.59858467181529
85,Automated,88.01435307915199
85,Automated,81.19004518245231
85,Automated,91.30023940784993
85,Automated,85.2158391541645
85,Automated,85.95915140391797
85,Automated,79.53573049339126
85,Automated,75.67323165323874
85,Automated,87.27481952222018
85,Automated,87.2595412609615
85,Automated,80.48135238814113
85,Automated,86.09656979166357
85,Automated,74.76560790333374
85,Automated,74.74429993913925
85,Automated,83.70036930709847
85,Automated,91.00936064679388
85,Automated,88.41281775990149
85,Automated,85.66573557196267
85,Automated,78.74033065608602
85,Automated,79.52731897580313
85,Automated,84.28206705934646
85,Automated,80.49649843080573
85,Automated,83.62318935559948
85,Automated,87.6783467106413
85,Automated,93.3396068464267
85,Automated,77.88427185028571
85,Automated,77.88785234339835
85,Automated,76.63937545526338
85,Automated,79.52163530028864
85,Automated,90.40804651022724
85,Automated,81.79513906684404
85,Automated,85.1651027892002
85,Automated,76.07968577943532
85,Automated,80.87258307930314
85,Automated,90.12847298487131
85,Automated,84.52605518820516
85,Automated,90.97079470280883
85,Automated,75.41569812322015
85,Automated,84.20721085813508
85,Automated,86.09599443913137
85,Automated,83.2269009562368
85,Automated,85.12469927047363
85,Automated,87.23398950504703
85,Automated,85.5133144485849
85,Automated,80.97359102274805
85,Automated,80.46179860757137
85,Automated,90.99068364131894
85,Automated,88.63832944935457
85,Automated,85.87532906260967
85,Automated,91.74336282852104
85,Automated,86.2645006320126
85,Automated,78.74939410679883
85,Automated,85.57120869441725
85,Automated,78.4455872910944
85,Automated,86.80242291625389
85,Automated,91.10775647357445
85,Automated,88.19658057877571
85,Automated,89.04103870282023
85,Automated,83.81486849628733
85,Automated,82.09914844146377
85,Automated,84.88760203654279
85,Automated,91.27538679170186
85,Automated,89.59810835375013
85,Automated,88.21413890824492
85,Automated,78.91775514268768
85,Automated,86.11705711385751
85,Automated,83.05742106692567
85,Automated,87.90645785131902
85,Automated,76.70465938655688
85,Automated,79.08243611302125
85,Automated,81.61031527238725
85,Automated,82.04235585029721
85,Automated,85.91559913565429
85,Automated,96.23413435710603
85,Automated,79.41333011474643
85,Automated,87.49127180525223
85,Automated,84.5646578621192
85,Automated,90.3181651784419
85,Automated,97.68137712299723
85,Automated,89.37923317592674
85,Automated,77.80570483326785
85,Automated,92.4531964746082
85,Automated,90.13791685091705
85,Automated,91.32910068076035
85,Automated,96.41056985566937
85,Automated,85.59606519694867
85,Automated,90.03562874635293
85,Automated,83.4988481323081
85,Automated,80.51710049256315
85,Automated,80.98592163893015
85,Automated,91.80599604272575
85,Automated,85.01137075408778
85,Automated,82.71862119257432
85,Automated,83.78266855180975
85,Automated,84.45153493235037
85,Automated,91.94461299721675
85,Automated,89.05673799679454
85,Automated,82.0925987991199
85,Automated,82.77942111175173
85,Automated,88.47757524153356
85,Automated,81.00704315874775
85,Automated,80.10220948148692
85,Automated,87.57169851938262
85,Automated,83.00723944461211
85,Automated,85.77927872671752
85,Automated,80.91978031010574
85,Automated,84.22002983777475
85,Automated,82.87396215050467
85,Automated,88.5530897418937
85,Automated,80.9246382148386
85,Automated,89.2635287722499
85,Automated,84.59442758610518
85,Automated,84.94663623917407
85,Automated,96.61029664702443
85,Automated,85.84139792235078
85,Automated,83.81724528629879
85,Automated,92.91792073190602
85,Automated,75.24033422179195
85,Automated,84.17032178237822
85,Automated,93.4650176199159
85,Automated,81.60993472134247
85,Automated,89.19047442043984
85,Automated,86.72491561208074
85,Automated,97.03799443092431
85,Automated,69.49997041352448
85,Automated,90.16626162511677
85,Automated,82.03762578708807
85,Automated,78.47067669175954
85,Automated,79.44138997493538
85,Automated,103.5549514266561
85,Automated,83.83969854249287
85,Automated,83.70393960372783
85,Automated,73.68262671448836
85,Automated,76.73204285642184
85,Automated,82.30730233235774
85,Automated,86.16469464585175
85,Automated,91.58612053231745
85,Automated,84.71730719666861
85,Automated,83.10239714448548
85,Automated,89.86986020084105
85,Automated,86.32351208981936
85,Automated,71.60815202600514
85,Automated,84.2219825440348
85,Automated,83.90438713475878
85,Automated,81.74795767999966
85,Automated,87.7780210760605
85,Automated,86.28344414485743
85,Automated,79.9945543395117
85,Automated,82.5076836994358
85,Automated,75.22517127301683
85,Automated,86.87830372172748
85,Automated,90.74258572258277
85,Automated,76.12279449923648
85,Automated,90.70115347947002
85,Automated,89.20123011156012
85,Automated,80.8586707544074
85,Automated,88.53800975679738
85,Automated,80.7843671227845
85,Automated,81.6018821359142
85,Automated,75.57635474774864
85,Automated,73.5600512154094
85,Automated,76.13201188444884
85,Automated,97.16092999101367
85,Automated,88.88246803522667
85,Automated,77.92868367639754
85,Automated,79.3005059449367
85,Automated,87.74430172626815
85,Automated,80.80887469324907
85,Automated,84.57737304347245
85,Automated,80.50874816077831
85,Automated,78.2720484623884
85,Automated,77.59516438331647
85,Automated,89.93598285098781
85,Automated,90.50539776718456
85,Automated,81.99758329711723
85,Automated,74.72411443798745
85,Automated,86.67473397289646
85,Automated,86.89707301766815
85,Automated,83.76843201330745
85,Automated,83.69692313077664
85,Automated,91.06772511564941
85,Automated,88.1487402196776
85,Automated,90.80287007733244
85,Automated,86.89222321857154
85,Automated,84.4615502825092
85,Automated,87.64498993294809
85,Automated,82.98439602579703
85,Automated,102.81533099426507
85,Automated,81.8082056883386
85,Automated,79.64674995479915
85,Automated,86.18045299526705
85,Automated,86.48342388875639
85,Automated,90.97028397191858
85,Automated,83.57952972482055
85,Automated,90.11600393879822
85,Automated,78.0693569195329
85,Automated,83.68622435647484
85,Automated,81.57776993457097
85,Automated,87.19395600553185
85,Automated,89.63423314136519
85,Automated,85.57871497157629
85,Automated,79.53467689691706
85,Automated,95.9705361738002
85,Automated,83.06620988322885
85,Automated,81.56059711977143
85,Automated,83.24346427987491
85,Automated,74.42292293845553
85,Automated,85.0221188263201
85,Automated,83.87011801217052
85,Automated,77.9863520585993
85,Automated,92.41779838969268
85,Automated,86.12018502229668
85,Automated,85.862846583874
85,Automated,89.55367460813969
85,Automated,88.27742624967716
85,Automated,82.13320548176142
85,Automated,77.1012863193637
85,Automated,85.46647923221988
85,Automated,84.6545811762753
85,Automated,82.14303770919643
85,Automated,83.4676741545339
85,Automated,88.19284732207178
85,Automated,88.26219746860966
85,Automated,81.76674317790986
85,Automated,86.44987218615847
85,Automated,77.11249584086876
85,Automated,77.75982514593568
85,Automated,79.91448976213864
85,Automated,73.95718270001275
85,Automated,92.78003528125511
85,Automated,82.41806759549549
85,Automated,85.27593764661198
85,Automated,81.28798227923595
85,Automated,82.38158393530168
85,Automated,88.697359517603
85,Automated,86.9823580187638
85,Automated,90.04352741858453
85,Automated,84.0938513722192
85,Automated,88.47957442140236
85,Automated,95.44782276930552
85,Automated,93.86209814760875
85,Automated,84.666005087227
85,Automated,90.67953740093678
85,Automated,74.7339011344056
85,Automated,75.09591240381195
85,Automated,79.96148335755606
85,Automated,83.295121345608507
85,Automated,82.49251851925307
85,Automated,85.1599591930181
85,Automated,91.73023165156756
85,Automated,95.24246535512401
85,Automated,88.42551303228866
85,Automated,79.80421667437604
85,Automated,77.94921788528032
85,Automated,87.89306742845731
85,Automated,85.2735188585458
85,Automated,80.22603693684793
85,Automated,80.42885863152824
85,Automated,85.62265945800023
85,Automated,89.348121133871
85,Automated,84.12355142222768
85,Automated,90.5074056873272
85,Automated,81.71038133300661
85,Automated,93.19526170235038
85,Automated,80.68139010914375
85,Automated,84.5110819583615
85,Automated,83.73852517285093
85,Automated,82.54136459090498
85,Automated,88.1606173951106
85,Automated,87.34491387239466
85,Automated,85.38275313844935
85,Automated,85.43150287778886
85,Automated,88.30631141825543
85,Automated,81.26391374877294
85,Automated,82.79918247718618
85,Automated,83.03970540538081
85,Automated,81.71081708994366
85,Automated,84.26172053383989
85,Automated,77.41483748692077
85,Automated,84.44251428845563
85,Automated,95.94430232156112
85,Automated,89.79704615221259
85,Automated,78.91084846367463
85,Automated,93.60798900982877
85,Automated,94.78475240610696
85,Automated,83.95235745280249
85,Automated,81.89962809362197
85,Automated,73.84461342738841
85,Automated,83.91453466377645
85,Automated,82.85930171187526
85,Automated,96.1686658322775
85,Automated,73.84989592608902
85,Automated,84.16756319793741
85,Automated,78.61760376593028
85,Automated,81.77785931984077
85,Automated,74.29382613620055
85,Automated,84.45133823252074
85,Automated,92.00469022273235
85,Automated,83.67570199757124
85,Automated,89.02553958997636
85,Automated,85.48251619024445
85,Automated,90.21144950529374
85,Automated,81.28021164764776
85,Automated,93.24595494939979
85,Automated,80.69466289927348
85,Automated,75.8917391239355
85,Automated,93.70277106116231
85,Automated,90.85898423546654
85,Automated,86.30688514638135
85,Automated,93.90632651508255
85,Automated,76.10038999932084
85,Automated,85.2716402486845
85,Automated,88.11481317643147
85,Automated,76.43472492698454
85,Automated,96.45720402385416
85,Automated,87.5172173560867
85,Automated,82.06512766201865
85,Automated,81.56640429329775
85,Automated,79.03181039808028
85,Automated,85.14653729466885
85,Automated,81.23210825855828
85,Automated,86.91480475849426
85,Automated,77.41886034712356
85,Automated,73.85091283745707
85,Automated,90.42821296709266
85,Automated,96.94946153056752
85,Automated,90.55311548088794
85,Automated,89.61530740366928
85,Automated,78.72127825169777
85,Automated,88.55964574027234
85,Automated,91.36304619272563
85,Automated,88.32863178797778
85,Automated,86.12921868930965
85,Automated,79.79716308066398
85,Automated,82.81853324956614
85,Automated,83.3550427584856
85,Automated,83.01365913311805
85,Automated,82.2500240639467
85,Automated,88.38825982492934
85,Automated,84.74996538764684
85,Automated,82.52639920138141
85,Automated,86.28931643956192
85,Automated,77.98187754383018
85,Automated,84.47818352778825
85,Automated,79.54279848930325
85,Automated,83.08637996843251
85,Automated,84.00170678627589
85,Automated,88.78486812387509
85,Automated,87.94518709188647
85,Automated,87.6813192939962
85,Automated,80.01380455794926
85,Automated,82.93743296483457
85,Automated,82.50230555963012
85,Automated,83.8366596402379
85,Automated,87.60838559511987
85,Automated,79.63185088026434
85,Automated,83.5996731045076
85,Automated,87.74037137492233
85,Automated,82.23641617188139
85,Automated,74.16699606057868
85,Automated,85.51150190657728
85,Automated,86.71279324637193
85,Automated,96.26768877227096
85,Automated,95.18824483707319
85,Automated,82.754279696386
85,Automated,81.00213912600005
85,Automated,88.62084015172147
85,Automated,79.67569323553383
85,Automated,89.08228915208731
85,Automated,83.02278894050828
85,Automated,89.05365275587212
85,Automated,91.97119440231417
85,Automated,88.26997927423572
85,Automated,82.59230760516407
85,Automated,80.95364808472631
85,Automated,95.58640862690214
85,Automated,84.59082123068352
85,Automated,90.28979170611598
85,Automated,83.14212152200653
85,Automated,80.95852596349681
85,Automated,84.83176934506103
85,Automated,83.4358255361982
85,Automated,89.69179998796878
85,Automated,87.06526099705482
85,Automated,87.74609118282474
85,Automated,84.02802433699618
85,Automated,71.6374746107669
85,Automated,82.94332874809452
85,Automated,82.36857231336506
85,Automated,76.55214537652505
85,Automated,90.00689902194354
85,Automated,85.20338237410887
85,Automated,91.51733664480132
85,Automated,84.34190034470222
85,Automated,81.92135091974309
85,Automated,80.15066276637864
85,Automated,91.34724588410462
85,Automated,85.30070375659085
85,Automated,86.92418911304244
85,Automated,92.48396145615662
85,Automated,92.3305093217586
85,Automated,80.21258240062237
85,Automated,85.45077977613632
85,Automated,84.39165478718643
85,Automated,80.29801376288235
85,Automated,78.77252300076901
85,Automated,81.1361829006011
85,Automated,87.07627469597074
85,Automated,91.39375079937271
85,Automated,86.32144891437783
85,Automated,84.13469689921618
85,Automated,78.98011209882806
85,Automated,89.3778295023131
85,Automated,86.42197992192935
85,Automated,84.0847137213051
85,Automated,83.24474501675277
85,Automated,86.50314797944812
85,Automated,81.51045052843375
85,Automated,87.53217760829386
85,Automated,92.63568948513738
85,Automated,79.13534120660876
85,Automated,73.02875015318753
85,Automated,84.38567114116296
85,Automated,78.08715407926384
85,Automated,83.92502379496315
85,Automated,90.94186380314262
85,Automated,78.2356461127375
85,Automated,91.1267799941719
85,Automated,87.12267840336337
85,Automated,85.60153205890255
85,Automated,76.0350108695049
85,Automated,77.23281589782782
85,Automated,73.06214596932303
85,Automated,83.19335889349404
85,Automated,94.00562864755456
85,Automated,88.86803719789019
85,Automated,69.24135705358508
85,Automated,88.03293190137066
85,Automated,82.73588929987689
85,Automated,85.2857718611435
85,Automated,87.52833113939572
85,Automated,86.50374215097642
85,Automated,88.95425322151948
85,Automated,77.77859298408208
85,Automated,77.59053922978556
85,Automated,90.0457583127794
85,Automated,89.7833224929831
85,Automated,81.19030953206239
85,Automated,79.11134644762168
85,Automated,86.01082628186322
85,Automated,80.78488720820954
85,Automated,82.8262165665593
85,Automated,83.44690091712216
85,Automated,86.78102946136677
85,Automated,84.61248819360429
85,Automated,92.19472739162887
85,Automated,86.19276125587596
85,Automated,78.75471876781181
85,Automated,81.25042572505218
85,Automated,88.75323033258927
85,Automated,96.47067600542059
85,Automated,83.03773128353353
85,Automated,86.86873478348089
85,Automated,78.82440568064467
85,Automated,89.8977619940059
85,Automated,82.7911900262125
85,Automated,80.03703031082192
85,Automated,87.68260008765816
85,Automated,86.50976253227104
85,Automated,71.03565731083718
85,Automated,92.47151816649375
85,Automated,76.01222268858668
85,Automated,91.29065827483366
85,Automated,83.52902973466362
85,Automated,77.08054114091367
85,Automated,86.22018121743271
85,Automated,82.48360555741915
85,Automated,81.28975770363151
85,Automated,82.68924736909376
85,Automated,85.93641223590659
85,Automated,81.29485456222952
85,Automated,84.6400346019978
85,Automated,86.88222168486303
85,Automated,73.5720739158001
85,Automated,81.61457570006708
85,Automated,95.87206886127997
85,Automated,85.85216595476432
85,Automated,85.78661833930778
85,Automated,77.33510839061732
85,Automated,89.24986089901435
85,Automated,81.03281269743808
85,Automated,93.88483746946076
85,Automated,74.38944365618529
85,Automated,72.81888377828025
85,Automated,88.81991192121707
85,Automated,83.25133053524301
85,Automated,89.68236721669874
85,Automated,88.74392383920726
85,Automated,85.07046568290885
85,Automated,77.4094591480519
85,Automated,88.51641977915024
85,Automated,96.48307950892254
85,Automated,91.72457588154305
85,Automated,87.38786772076908
85,Automated,86.1555192959772
85,Automated,85.11459622324426
85,Automated,82.98334394183334
85,Automated,95.28475101710708
85,Automated,86.45763696363694
85,Automated,81.20148784888488
85,Automated,85.20296607640165
85,Automated,92.7836612465802
85,Automated,84.89494085676664
85,Automated,80.80965270391209
85,Automated,77.44725084165256
85,Automated,86.28909136441266
85,Automated,83.32232741627864
85,Automated,85.406418641457
85,Automated,86.59795290391993
85,Automated,86.81461317318269
85,Automated,93.17996325103802
85,Automated,85.10135211380415
85,Automated,95.04492488121151
85,Automated,87.65093686053692
85,Automated,92.2084453526766
85,Automated,92.79938820063234
85,Automated,88.38522166896598
85,Automated,86.95320871659254
85,Automated,82.2309494784005
85,Automated,87.62747164115375
85,Automated,84.10168872020934
85,Automated,84.08898740292415
85,Automated,78.39445084233704
85,Automated,84.81660016901458
85,Automated,78.20598095623242
85,Automated,82.69657293546373
85,Automated,78.51306065339234
85,Automated,87.16047601993796
85,Automated,82.4835553123504
85,Automated,93.17986267739924
85,Automated,87.61596832995791
85,Automated,91.17618088621587
85,Automated,82.07747816595878
